RNA003614L1;RNA003616L1;ensembl_gene_id
0,0000000000000;0,0000000000000;ENSG00000000003
1,0000000000000;0,0000000000000;ENSG00000000005
40,9999600000000;45,0000400000000;ENSG00000000419
10,0000000000000;18,9999950000000;ENSG00000000457
11,9999970000000;11,0000000000000;ENSG00000000460
88,0000024570000;118,0000600000000;ENSG00000000938
0,0000000000000;4,0000040000000;ENSG00000000971
1,0000000000000;11,0000000000000;ENSG00000001036
53,9999700000000;46,0000070000000;ENSG00000001084
20,9999800000000;18,9999900000000;ENSG00000001167
2,0000000000000;2,0000000000000;ENSG00000001460
19,0000000000000;26,0000100000000;ENSG00000001461
26,0000000211271;32,0000299000000;ENSG00000001497
4,0000000000000;5,0000000000000;ENSG00000001561
0,0000000000000;5,0000000000000;ENSG00000001617
0,0000000000000;0,0000000000000;ENSG00000001626
76,0000000000000;83,0000000000000;ENSG00000001629
5,0000000000000;11,0000000000000;ENSG00000001630
71,9999900000000;77,9999700000000;ENSG00000001631
1,0000000000000;2,0000000000000;ENSG00000002016
1,0000000000000;0,0000000000000;ENSG00000002079
12,0000000000000;6,9999950000000;ENSG00000002330
66,9999900000000;91,0000084830000;ENSG00000002549
418,0004000000000;486,0000000000000;ENSG00000002586
1,0000000000000;2,0000000000000;ENSG00000002587
0,0000000000000;0,0000000000000;ENSG00000002726
0,0000000000000;3,0000000000000;ENSG00000002745
0,0000000000000;0,0000000000000;ENSG00000002746
18,0000010000000;22,0000200000000;ENSG00000002822
63,0000300000000;85,0000500000000;ENSG00000002834
11,0000000000000;26,9999500000000;ENSG00000002919
0,0000000000000;0,0000000000000;ENSG00000002933
30,0000000000000;30,9999690000000;ENSG00000003056
4,0000000000000;3,0000040000000;ENSG00000003096
0,0000000000000;0,0000000000000;ENSG00000003137
28,9999620000000;32,0000100000000;ENSG00000003147
1,0000000000000;1,9999990000000;ENSG00000003249
7,0000033000000;27,0000130000000;ENSG00000003393
26,0000000515109;24,9999600000000;ENSG00000003400
187,0914379200000;235,0003490600000;ENSG00000003402
93,9999300000000;156,9999500000000;ENSG00000003436
10,0000000000000;8,9999987700000;ENSG00000003509
211,0000500000000;211,9999300000000;ENSG00000003756
0,0000000000000;0,0000000000000;ENSG00000003987
1,0000000000000;0,0000000000000;ENSG00000003989
55,0000000000000;69,0000000000000;ENSG00000004059
4,0000000000000;3,0297900000000;ENSG00000004139
26,0000000000000;33,9999900000000;ENSG00000004142
10,0000000000000;22,0000116700000;ENSG00000004399
112,9999800000000;144,9999300000000;ENSG00000004455
9,9999980000000;9,0000090000000;ENSG00000004468
21,0000000000000;39,0000400000000;ENSG00000004478
97,0000300000000;163,9995000000000;ENSG00000004487
55,9999700000000;90,9999600000000;ENSG00000004534
0,0000000000000;1,0000000000000;ENSG00000004660
57,9999719281000;60,0000050000000;ENSG00000004700
43,0000400000000;45,9999800000000;ENSG00000004766
0,0000000000000;1,0000000000000;ENSG00000004776
0,0000000000000;0,0000000000000;ENSG00000004777
26,0000000000000;38,0000000000000;ENSG00000004779
14,0000000000000;24,9999800000000;ENSG00000004799
0,0000000000000;0,0000000000000;ENSG00000004809
0,0000000000000;0,0000000000000;ENSG00000004838
0,0000000000000;0,0000000000000;ENSG00000004846
0,0000000000000;1,0000000000000;ENSG00000004848
9,0000002999340;19,0000100000000;ENSG00000004864
52,9999126670000;48,0000506378160;ENSG00000004866
140,9997804738400;189,9916800000000;ENSG00000004897
173,0004611561200;239,9999000000000;ENSG00000004939
0,0000000000000;1,0000000000000;ENSG00000004948
11,0000000000000;21,9999700000000;ENSG00000004961
6,0000000000000;9,0000001941000;ENSG00000004975
0,0000000000000;0,0000000000000;ENSG00000005001
40,0000486000000;53,0000414000000;ENSG00000005007
412,9997900000000;525,9995000000000;ENSG00000005020
120,0000000000000;183,0000000000000;ENSG00000005022
50,0000400000000;57,9999800000000;ENSG00000005059
0,0000000000000;0,0000000000000;ENSG00000005073
39,7667000000000;56,1195400000000;ENSG00000005075
9,0000000000000;21,9999900000000;ENSG00000005100
0,0000000000000;1,0000000000000;ENSG00000005102
1,0000004200000;4,9999954100000;ENSG00000005108
16,9999920000000;25,9999980787300;ENSG00000005156
45,0000300000000;71,0000100000000;ENSG00000005175
14,0000000000000;8,0000020000000;ENSG00000005187
9,0000000000000;7,0000007000000;ENSG00000005189
